Code,Label,Year,Employee income earners (no.),Total employee income ($m),Median employee income ($),Mean employee income ($),Own unincorporated business income earners (no.),Total own unincorporated business income ($m),Median own unincorporated business income ($),Mean own unincorporated business income ($),Investment income earners (no.),Total investment income ($m),Median investment income ($),Mean investment income ($),Total income (excl. Government pensions and allowances) ($m),Median total income (excl. Government pensions and allowances) ($),Mean total income (excl. Government pensions and allowances) ($),Total income (excl. Government pensions and allowances) - gini coefficient,Total income (excl. Government pensions and allowances) - income share of top 1% of earners
20904,Whittlesea - Wallan,2016.0,105044,5471.7,47571,52090,14204,265.8,12987,18716,72583,266.5,114,3672,5799.6,46814,52318,0.396,4.7
20904,Whittlesea - Wallan,2017.0,112036,5959.6,48360,53194,15696,290.8,12072,18524,75521,293,97,3879,6345.7,47483,53455,0.399,4.8
20904,Whittlesea - Wallan,2018.0,116017,6426.2,50149,55390,16360,318.3,12931,19456,77939,324.7,86,4166,6860.3,48923,55316,0.401,4.9
20904,Whittlesea - Wallan,2019.0,121288,6949.8,51996,57300,17452,338.5,13000,19398,83827,336.5,63,4014,7415.5,50642,57013,0.4,4.7
20904,Whittlesea - Wallan,2020.0,125095,7412.5,53274,59255,18050,342.8,12596,18990,82167,335.3,40,4081,7839.7,51562,58530,0.402,4.8
20904,Whittlesea - Wallan,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20904,Whittlesea - Wallan,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21001,Keilor,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21001,Keilor,2016.0,30018,1854.5,52495,61781,4059,98,12300,24148,26520,261.8,527,9871,2140,50895,63121,0.455,7.1
21001,Keilor,2017.0,30788,1961.5,53926,63710,4284,103.7,11812,24199,26746,271.6,470,10154,2253.8,52170,64647,0.457,7
21001,Keilor,2018.0,31135,2061.1,56126,66198,4216,107.1,12717,25411,27297,302.4,419,11080,2394.1,54247,67170,0.457,7.1
21001,Keilor,2019.0,31999,2171.1,58000,67850,4348,111.5,13176,25646,27901,315.6,361,11311,2503.1,56111,69027,0.453,7
21001,Keilor,2020.0,32263,2284.3,59770,70801,4324,111.1,12030,25699,27197,319.2,313,11738,2614.6,57737,71722,0.455,7
